problem planner-seedless path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
herbbookshelf0 rrtconnect-default-sc00.25 50 0 50 8.034134280000004 0.4725018200134217 50 0 50 23658.6 2981.631657125928 50 0 50 7.748750691412699 0.9440499754663995 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 8.034134280000004 0.4725018200134217 50 0 50 8.034134280000004 0.4725018200134217 50 0 50 54.547920852 6.197310906465859 50 0 50 8.00559592114127 0.48115821359180777 50 0 50 101.06170742400002 12.12943769540798 50 0 50 7.977057562282539 0.5027701387701063 50 0 50 147.57549399599998 18.065797712142857 50 0 50 7.94851920342381 0.5357720856037129 50 0 50 194.08928056800002 24.00325034196925 50 0 50 7.919980844565078 0.5782170633305291 50 0 50 240.60306714000006 29.941145582898567 50 0 50 7.891442485706348 0.6281938763488532 50 0 50 287.116853712 35.87926368373945 50 0 50 7.8629041268476225 0.6840536891056169 50 0 50 333.630640284 41.817509705770156 50 0 50 7.83436576798889 0.7444734261321876 50 0 50 380.1444268559998 47.75583592955897 50 0 50 7.8058274091301625 0.8084313478559448 50 0 50 426.65821342799995 53.69421574530754 50 0 50 7.777289050271428 0.875152064224584 50 0 50 473.1719999999999 59.632633142518564 50 0 50 7.748750691412699 0.9440499754663995
herbbin1 rrtconnect-default-sc10.00 50 0 50 5.3941963999999984 0.1192296102615967 50 0 50 2160.2 116.88907701975668 50 0 50 10.80836421489716 0.04218991719177366 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 5.3941963999999984 0.1192296102615967 50 0 50 5.3941963999999984 0.1192296102615967 50 0 50 9.175176760000001 0.2884129937679971 50 0 50 5.935613181489717 0.10888404664225912 50 0 50 12.956157120000002 0.5078937275077441 50 0 50 6.4770299629794295 0.09871098548516732 50 0 50 16.737137479999994 0.7338512453935119 50 0 50 7.018446744469148 0.08876975323785678 50 0 50 20.518117839999995 0.9617311946411591 50 0 50 7.559863525958865 0.07914775370511089 50 0 50 24.299098199999992 1.190430073369545 50 0 50 8.101280307448581 0.06997679712174334 50 0 50 28.08007856 1.4195521324966314 50 0 50 8.642697088938293 0.06145913070055733 50 0 50 31.86105892 1.6489209752517715 50 0 50 9.184113870428012 0.0539053313663554 50 0 50 35.642039280000006 1.8784462028046416 50 0 50 9.725530651917728 0.047774806594718874 50 0 50 39.42301964 2.1080767347261133 50 0 50 10.266947433407445 0.04367112241294977 50 0 50 43.20400000000001 2.3377815403951336 50 0 50 10.80836421489716 0.04218991719177366
herbbookshelf2 lemur-haltonoffdens10000,1.0-0.80,0.20,0 50 0 50 5.823512230959401 0.0844278626612407 50 0 50 9805.64 1469.1059424044824 50 0 50 3.63587364196704 0.4773736660877158 50 0 50 3.624252812340001 0.47736165470468744 50 0 50 0.21455647915999998 0.0029531934754597395 50 0 50 0.09167827669999999 0.004828500857323235 50 0 50 3.1760745355999997 0.46667655825249094 50 0 50 5.823512230959401 0.0844278626612407 50 0 50 5.823512230959401 0.0844278626612407 50 0 50 24.85244100786347 3.0105853767490394 50 0 50 5.604748372060166 0.1222660829136232 50 0 50 43.88136978476752 5.940711222956221 50 0 50 5.38598451316093 0.16105174570716727 50 0 50 62.91029856167157 8.870873949931992 50 0 50 5.167220654261692 0.20023504510050322 50 0 50 81.93922733857566 11.801046085570865 50 0 50 4.948456795362455 0.23962099345479834 50 0 50 100.9681561154797 14.731222015471559 50 0 50 4.729692936463222 0.27912381920738666 50 0 50 119.99708489238377 17.66139985113359 50 0 50 4.5109290775639845 0.3187000645126396 50 0 50 139.02601366928783 20.591578778988527 50 0 50 4.292165218664748 0.3583254031164868 50 0 50 158.05494244619186 23.52175839086273 50 0 50 4.073401359765513 0.39798517138659123 50 0 50 177.0838712230959 26.45193845944211 50 0 50 3.854637500866275 0.4376700098195276 50 0 50 196.11279999999996 29.38211884808965 50 0 50 3.63587364196704 0.4773736660877158
workcellij rrtconnect-default-sc06.30 50 0 50 6.729868999999999 0.14731011249588746 50 0 50 11851.52 1151.3189852991236 50 0 50 11.31815399646904 0.48124391326067206 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.729868999999999 0.14731011249588746 50 0 50 6.729868999999999 0.14731011249588746 50 0 50 29.759922100000004 2.315690793702559 50 0 50 7.188697499646903 0.14381940061098394 50 0 50 52.7899752 4.615016217220613 50 0 50 7.64752599929381 0.15670975369565107 50 0 50 75.82002829999999 6.915891321352221 50 0 50 8.10635449894071 0.182543282476507 50 0 50 98.85008139999998 9.217155640580012 50 0 50 8.565182998587616 0.21674023441424378 50 0 50 121.88013449999998 11.518575896653722 50 0 50 9.024011498234518 0.2559702807227474 50 0 50 144.91018759999994 13.820074186546307 50 0 50 9.482839997881426 0.298253945783321 50 0 50 167.9402407 16.12161709031356 50 0 50 9.941668497528324 0.3424620035858803 50 0 50 190.97029379999995 18.423187887608165 50 0 50 10.40049699717523 0.3879371183419913 50 0 50 214.00034690000007 20.724777285363263 50 0 50 10.859325496822137 0.4342814385138028 50 0 50 237.03040000000004 23.026379705982478 50 0 50 11.31815399646904 0.48124391326067206
herbbin2 bitstar-default 50 0 50 6.845462214376601 0.22584283758280457 50 0 50 7957.58 1319.0948260354405 50 0 50 2.7449093532559408 0.4575091230523232 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.845462214376601 0.22584283758280457 50 0 50 6.845462214376601 0.22584283758280457 50 0 50 22.076075992938947 2.7550417045293023 50 0 50 6.435406928264536 0.23267924031233178 50 0 50 37.30668977150126 5.377708450389745 50 0 50 6.0253516421524695 0.24514419181433714 50 0 50 52.537303550063626 8.002467440632303 50 0 50 5.615296356040401 0.2624368971989173 50 0 50 67.76791732862597 10.62776861230316 50 0 50 5.205241069928336 0.2836758353571828 50 0 50 82.9985311071883 13.25328977243845 50 0 50 4.79518578381627 0.30804583821714887 50 0 50 98.22914488575067 15.878921798569204 50 0 50 4.385130497704205 0.33486400469940947 50 0 50 113.45975866431296 18.50461749821433 50 0 50 3.975075211592137 0.3635890113395291 50 0 50 128.69037244287537 21.130353134830788 50 0 50 3.5650199254800725 0.3938038103085041 50 0 50 143.9209862214377 23.756115465862177 50 0 50 3.1549646393680053 0.4251909185098456 50 0 50 159.15160000000003 26.38189652070881 50 0 50 2.7449093532559408 0.4575091230523232
workcellab bitstar-default-sc00.00 50 0 50 4.733015054974599 0.0834457530613198 50 0 50 768.58 26.91665276215391 50 0 50 0.2964205217361399 0.012487384448952244 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 4.733015054974599 0.0834457530613198 50 0 50 4.733015054974599 0.0834457530613198 50 0 50 5.79687354947714 0.11960832540300274 50 0 50 4.289355601650754 0.07589232103019657 50 0 50 6.86073204397968 0.16218094322092133 50 0 50 3.845696148326908 0.0683540639668779 50 0 50 7.924590538482222 0.20725036602843938 50 0 50 3.4020366950030616 0.060836623117030676 50 0 50 8.988449032984759 0.25348830176241627 50 0 50 2.958377241679216 0.053348798916537876 50 0 50 10.052307527487297 0.30035557773819144 50 0 50 2.51471778835537 0.045905086444191834 50 0 50 11.116166021989843 0.34759772160224095 50 0 50 2.071058335031524 0.03853105966773076 50 0 50 12.180024516492379 0.3950802805560821 50 0 50 1.6273988817076777 0.03127604736608671 50 0 50 13.243883010994919 0.44272590746651974 50 0 50 1.1837394283838316 0.024247117367455075 50 0 50 14.307741505497459 0.4904870836591026 50 0 50 0.7400799750599858 0.017715452138586607 50 0 50 15.371599999999995 0.5383330552430781 50 0 50 0.2964205217361399 0.012487384448952244
workcellij rrtconnect-default-sc00.40 50 0 50 12.167627040000005 0.5708061948990907 50 0 50 11851.52 1151.3189852991236 50 0 50 5.418153996469039 0.48124391326067206 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 12.167627040000005 0.5708061948990907 50 0 50 12.167627040000005 0.5708061948990907 50 0 50 34.653904336000004 2.355175275128763 50 0 50 11.492679735646908 0.5151865421048538 50 0 50 57.14018163199999 4.624170072933071 50 0 50 10.817732431293805 0.46512745972261327 50 0 50 79.62645892799999 6.91622111941421 50 0 50 10.14278512694071 0.4226095763247016 50 0 50 102.112736224 9.214138467824423 50 0 50 9.467837822587615 0.39010649034071976 50 0 50 124.59901351999996 11.514410460733183 50 0 50 8.792890518234518 0.37026505803524307 50 0 50 147.085290816 13.815861038481499 50 0 50 8.117943213881427 0.36515513441413827 50 0 50 169.571568112 16.117985346606122 50 0 50 7.442995909528328 0.37537880969422127 50 0 50 192.05784540799996 18.42053078645069 50 0 50 6.768048605175233 0.3997613649881278 50 0 50 214.54412270400007 20.723356984285513 50 0 50 6.093101300822135 0.4359334429682694 50 0 50 237.03040000000004 23.026379705982478 50 0 50 5.418153996469039 0.48124391326067206
workcellef rrtconnect-default 50 0 50 15.979203544649199 0.7882472443037937 50 0 50 11035.44 1085.7614490357653 50 0 50 4.810565962791101 0.45491964146702973 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 15.979203544649199 0.7882472443037937 50 0 50 15.979203544649199 0.7882472443037937 50 0 50 36.45216319018428 2.5208615211426992 50 0 50 14.862339786463393 0.7276556093013555 50 0 50 56.925122835719364 4.6129349070091 50 0 50 13.745476028277581 0.6699511240301992 50 0 50 77.39808248125445 6.737552275175908 50 0 50 12.62861227009177 0.6159457660194823 50 0 50 97.87104212678955 8.871362320526247 50 0 50 11.511748511905962 0.5666980854138517 50 0 50 118.3440017723246 11.00902106185094 50 0 50 10.39488475372015 0.523552393359559 50 0 50 138.8169614178597 13.148651513193357 50 0 50 9.27802099553434 0.48812944227911353 50 0 50 159.28992106339473 15.289425922755443 50 0 50 8.161157237348531 0.4622082339090394 50 0 50 179.76288070892986 17.430922810808102 50 0 50 7.044293479162718 0.4474431872465006 50 0 50 200.23584035446495 19.572905036865997 50 0 50 5.927429720976911 0.4449463061760369 50 0 50 220.70880000000005 21.715228980715306 50 0 50 4.810565962791101 0.45491964146702973
workcellbc rrtconnect-default-sc00.16 50 0 50 6.044203179999999 0.45462718951544684 50 0 50 1272.7 124.9626303323991 50 0 50 0.6996752738952802 0.054354542680555805 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.044203179999999 0.45462718951544684 50 0 50 6.044203179999999 0.45462718951544684 50 0 50 7.985182862 0.6035033968876972 50 0 50 5.509750389389528 0.41280702340182807 50 0 50 9.926162543999999 0.7880056382222735 50 0 50 4.975297598779056 0.37103560086207044 50 0 50 11.867142225999997 0.9883802349764105 50 0 50 4.440844808168583 0.32933146988758144 50 0 50 13.808121908 1.196680474947588 50 0 50 3.906392017558112 0.2877238926880931 50 0 50 15.74910159 1.4093966427363065 50 0 50 3.3719392269476405 0.24626181434177055 50 0 50 17.690081271999997 1.6247952797810519 50 0 50 2.8374864363371683 0.2050335226158128 50 0 50 19.631060954000006 1.8419355507313586 50 0 50 2.3030336457266953 0.16421519723714476 50 0 50 21.572040635999997 2.0602668545856155 50 0 50 1.7685808551162239 0.1242116662196296 50 0 50 23.51302031800001 2.2794469764324425 50 0 50 1.234128064505752 0.08616534373236158 50 0 50 25.454 2.4992526066479823 50 0 50 0.6996752738952802 0.054354542680555805
workcellja lemur-nchaltonoffdens10000,1.0-0.50,0.50,0 50 0 50 4.6336960491822 0.03908231597735664 50 0 50 1247.22 91.70030730146804 50 0 50 4.484394559860199 0.03728267553453378 50 0 50 4.480661227620001 0.037286619147581426 50 0 50 3.8013086364599986 0.017301551141054448 50 0 50 0.07211598980000002 0.0007953032029913695 50 0 50 0.48791307729999983 0.03577839047744486 50 0 50 4.6336960491822 0.03908231597735664 50 0 50 4.6336960491822 0.03908231597735664 50 0 50 6.6647664442639805 0.2055684205653038 50 0 50 4.61876590025 0.03723407592498462 50 0 50 8.695836839345759 0.38555187571909366 50 0 50 4.6038357513178 0.035687758092928706 50 0 50 10.726907234427543 0.5663064960183201 50 0 50 4.588905602385599 0.034484002454610446 50 0 50 12.757977629509316 0.7472728893917012 50 0 50 4.5739754534534 0.033659581886263286 50 0 50 14.7890480245911 0.928327216143281 50 0 50 4.5590453045212 0.03324273093632425 50 0 50 16.820118419672877 1.109426425893166 50 0 50 4.544115155589 0.03324878264433059 50 0 50 18.85118881475466 1.2905516238930828 50 0 50 4.5291850066568005 0.03367750902951896 50 0 50 20.882259209836445 1.4716932148451665 50 0 50 4.5142548577246 0.034513162147433336 50 0 50 22.91332960491822 1.6528458090622873 50 0 50 4.4993247087923995 0.035727199558250065 50 0 50 24.9444 1.8340061460293609 50 0 50 4.484394559860199 0.03728267553453378
workcellij rrtconnect-default-sc10.00 50 0 50 6.685138919999999 0.14565410714632293 50 0 50 11851.52 1151.3189852991236 50 0 50 15.018153996469037 0.48124391326067206 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.685138919999999 0.14565410714632293 50 0 50 6.685138919999999 0.14565410714632293 50 0 50 29.71966502799999 2.313733553966383 50 0 50 7.518440427646903 0.14179903607155966 50 0 50 52.754191136 4.613312752320771 50 0 50 8.351741935293811 0.1546615482692588 50 0 50 75.788717244 6.9144117533493175 50 0 50 9.185043442940714 0.1807063988221084 50 0 50 98.82324335199995 9.215892197239464 50 0 50 10.018344950587618 0.2151994210434949 50 0 50 121.85776945999999 11.517525421703107 50 0 50 10.85164645823452 0.2547315434720359 50 0 50 144.89229556799998 13.819235088823469 50 0 50 11.684947965881422 0.29729935728458273 50 0 50 167.926821676 16.120988455827273 50 0 50 12.518249473528327 0.34177044433946585 50 0 50 190.96134778399994 18.422769143041908 50 0 50 13.35155098117523 0.3874900586933242 50 0 50 213.99587389200008 20.72456804748587 50 0 50 14.184852488822132 0.434063860196061 50 0 50 237.03040000000004 23.026379705982478 50 0 50 15.018153996469037 0.48124391326067206
herbbin2nom lemur-haltonoffdens10000,1.0-0.80,0.20,0 50 0 50 7.3747342593508 0.1039724708108182 50 0 50 1615.18 195.54853604928988 50 0 50 0.8760173892974599 0.06962342702691303 50 0 50 0.86552955886 0.0696179016505295 50 0 50 0.21045576714000006 0.0013408555990675765 50 0 50 0.05555751133999998 0.00488504296139089 50 0 50 0.53477216346 0.06356468789816738 50 0 50 7.3747342593508 0.1039724708108182 50 0 50 7.3747342593508 0.1039724708108182 50 0 50 9.867620833415721 0.47610720420940694 50 0 50 6.724862572345468 0.09984635510602544 50 0 50 12.360507407480643 0.8568776352899165 50 0 50 6.074990885340132 0.09582635952752393 50 0 50 14.853393981545562 1.2383432119434135 50 0 50 5.425119198334796 0.09192640721536813 50 0 50 17.34628055561048 1.6200129493368163 50 0 50 4.775247511329465 0.0881624303070233 50 0 50 19.839167129675403 2.0017700712664186 50 0 50 4.125375824324129 0.08455259015928168 50 0 50 22.332053703740318 2.383572591125201 50 0 50 3.4755041373187963 0.08111746728377205 50 0 50 24.82494027780524 2.765401705513142 50 0 50 2.825632450313461 0.07788018429171734 50 0 50 27.31782685187015 3.147247734973056 50 0 50 2.175760763308127 0.074866409844319 50 0 50 29.81071342593509 3.529105188922175 50 0 50 1.5258890763027937 0.07210417568720195 50 0 50 32.303599999999996 3.910970720985797 50 0 50 0.8760173892974599 0.06962342702691303
workcellgh rrtconnect-default-sc00.25 50 0 50 11.128124640000001 0.6012941029694331 50 0 50 3313.78 363.3083991456789 50 0 50 1.7592246770856 0.15658760817687276 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 11.128124640000001 0.6012941029694331 50 0 50 11.128124640000001 0.6012941029694331 50 0 50 16.642872176 0.9608690462965699 50 0 50 10.191234643708562 0.5431627803265094 50 0 50 22.157619712000006 1.5891491612307607 50 0 50 9.254344647417117 0.48558369494928766 50 0 50 27.672367248000004 2.273308557102284 50 0 50 8.317454651125678 0.4287793778524703 50 0 50 33.187114784 2.9750427797920813 50 0 50 7.38056465483424 0.373103867769915 50 0 50 38.701862320000004 3.6843233156220156 50 0 50 6.443674658542799 0.31914847425698134 50 0 50 44.216609855999984 4.39750020501688 50 0 50 5.50678466225136 0.2679543100952436 50 0 50 49.73135739199999 5.11294326380173 50 0 50 4.5698946659599216 0.22144477230010845 50 0 50 55.246104928000015 5.829818229690526 50 0 50 3.633004669668481 0.18322274220698095 50 0 50 60.76085246400001 6.547654799258505 50 0 50 2.6961146733770396 0.15936709367687799 50 0 50 66.27560000000001 7.2661679829135775 50 0 50 1.7592246770856 0.15658760817687276
chimp-valve-drc001-20131221-102450.936-CBRT rrtconnect-default-sc06.30 50 0 50 28.036093720000004 1.5883270827712324 50 0 50 49671.48 7695.697796860534 50 0 50 290.24304223528804 40.10811268444551 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 28.036093720000004 1.5883270827712324 50 0 50 28.036093720000004 1.5883270827712324 50 0 50 124.57544434799998 16.136842937544465 50 0 50 54.25678857152879 4.909043167261304 50 0 50 221.11479497600004 31.42203814251421 50 0 50 80.47748342305762 8.750538908310919 50 0 50 317.65414560400006 46.726471363005594 50 0 50 106.69817827458641 12.646836048014125 50 0 50 414.193496232 62.035906014303286 50 0 50 132.9188731261152 16.55929640221751 50 0 50 510.7328468600001 77.34737234038842 50 0 50 159.139567977644 20.47865808883229 50 0 50 607.2721974880001 92.65986318185142 50 0 50 185.36026282917283 24.401595877601046 50 0 50 703.8115481159998 107.97294265586024 50 0 50 211.5809576807016 28.326624050526647 50 0 50 800.3508987440001 123.28639142509395 50 0 50 237.80165253223038 32.252979448380444 50 0 50 896.8902493720002 138.60008708311406 50 0 50 264.02234738375915 36.180229973938616 50 0 50 993.4295999999999 153.91395593721066 50 0 50 290.24304223528804 40.10811268444551
workcellfg lemur-haltonoffdens10000,1.0-0.50,0.50,0 50 0 50 6.5333613170718 0.06827915299738448 50 0 50 3301.0 205.65074812429356 50 0 50 2.05833399295778 0.09155125956665074 50 0 50 2.05372993732 0.09155315801061353 50 0 50 0.41518287232000006 0.0021441779247465286 50 0 50 0.07565994847999999 0.0018893958735423332 50 0 50 1.4372096396600003 0.0889051658511487 50 0 50 6.5333613170718 0.06827915299738448 50 0 50 6.5333613170718 0.06827915299738448 50 0 50 12.482025185364622 0.45945976739984395 50 0 50 6.0858585846603965 0.0685705454736839 50 0 50 18.43068905365744 0.8645785199472336 50 0 50 5.6383558522489965 0.06939447163819247 50 0 50 24.37935292195027 1.2703701274113501 50 0 50 5.190853119837595 0.0707323242668887 50 0 50 30.328016790243083 1.6763460287941943 50 0 50 4.743350387426191 0.0725556800899539 50 0 50 36.2766806585359 2.082398439314376 50 0 50 4.295847655014791 0.07482905682488729 50 0 50 42.225344526828714 2.488489906757467 50 0 50 3.848344922603389 0.0775128685584254 50 0 50 48.174008395121525 2.8946039929804863 50 0 50 3.400842190191987 0.08056610859335518 50 0 50 54.12267226341436 3.3007323491148615 50 0 50 2.953339457780584 0.08394847783291791 50 0 50 60.07133613170717 3.706870284886971 50 0 50 2.5058367253691824 0.08762186954133405 50 0 50 66.02000000000002 4.113014962485872 50 0 50 2.05833399295778 0.09155125956665074
workcellcd lemur-nchaltonoffdens10000,1.0-0.20,0.80,0 50 0 50 5.4299335617046 0.09472414993207123 50 0 50 1303.76 151.52437282227461 50 0 50 4.6172124814986 0.0824302971556326 50 0 50 4.613149147960001 0.08242880594677401 50 0 50 3.7854552798200007 0.015528192643447817 50 0 50 0.08365524268000002 0.0028050605856263892 50 0 50 0.6094566123200001 0.07512373802841382 50 0 50 5.4299335617046 0.09472414993207123 50 0 50 5.4299335617046 0.09472414993207123 50 0 50 7.494460205534137 0.3576218942102636 50 0 50 5.348661453683998 0.09037416222446498 50 0 50 9.558986849363684 0.6513628761001163 50 0 50 5.267389345663401 0.08656121338469129 50 0 50 11.62351349319322 0.9476883432906564 50 0 50 5.1861172376428 0.0833590305541154 50 0 50 13.688040137022758 1.2447538785483894 50 0 50 5.1048451296222 0.0808402259685707 50 0 50 15.752566780852304 1.5421318564954885 50 0 50 5.0235730216016 0.07907013432271971 50 0 50 17.817093424681847 1.8396707667351464 50 0 50 4.942300913580999 0.07809967987394088 50 0 50 19.881620068511385 2.1373033990629957 50 0 50 4.8610288055604 0.0779587307390705 50 0 50 21.946146712340923 2.4349953864057494 50 0 50 4.779756697539799 0.07865174662979513 50 0 50 24.01067335617046 2.732727331164423 50 0 50 4.6984845895192 0.08015709977802228 50 0 50 26.075200000000006 3.0304874564454924 50 0 50 4.6172124814986 0.0824302971556326
herbbookshelf1 lemur-nchaltonoffdens10000,1.0-0.01,0.99,0 50 0 50 8.3062413016458 0.4892539660643079 50 0 50 8526.52 1433.428125869118 50 0 50 6.915780186652 0.5141955952027133 50 0 50 6.90215946108 0.5141846280575278 50 0 50 3.4025388101400007 0.016385418588626244 50 0 50 0.11847305332000004 0.005309085722886593 50 0 50 3.070080426119999 0.5028284627948321 50 0 50 8.3062413016458 0.4892539660643079 50 0 50 8.3062413016458 0.4892539660643079 50 0 50 24.52865717148122 3.02662871737304 50 0 50 8.16719519014642 0.4586819141098276 50 0 50 40.75107304131664 5.861565373553928 50 0 50 8.028149078647042 0.43405644838980495 50 0 50 56.973488911152046 8.70814395552619 50 0 50 7.889102967147661 0.4164338476656328 50 0 50 73.19590478098748 11.557765742477649 50 0 50 7.750056855648279 0.4067253933675047 50 0 50 89.41832065082288 14.408625265857749 50 0 50 7.6110107441489 0.40549992450531397 50 0 50 105.64073652065835 17.260109224218137 50 0 50 7.47196463264952 0.41283299162396764 50 0 50 121.86315239049372 20.111952021076124 50 0 50 7.332918521150141 0.4282852042834196 50 0 50 138.08556826032915 22.964019967120244 50 0 50 7.193872409650761 0.4510228380897157 50 0 50 154.3079841301646 25.81623844189212 50 0 50 7.054826298151381 0.48001169963286233 50 0 50 170.53040000000001 28.668562517382366 50 0 50 6.915780186652 0.5141955952027133
workcellij bitstar-default-sc01.00 50 0 50 8.553438361332198 0.21487350554154822 50 0 50 21246.7 8984.077042314633 50 0 50 9.198377237318642 3.562251349112563 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 8.553438361332198 0.21487350554154822 50 0 50 8.553438361332198 0.21487350554154822 50 0 50 50.191494525198976 17.904721726831582 50 0 50 8.617932248930845 0.3457092205588658 50 0 50 91.82955068906577 35.87946450352226 50 0 50 8.68242613652949 0.6764068704361313 50 0 50 133.46760685293253 53.85459042139399 50 0 50 8.746920024128135 1.0296624645800498 50 0 50 175.10566301679938 71.82981184233351 50 0 50 8.811413911726778 1.3883625156834947 50 0 50 216.74371918066612 89.8050714191928 50 0 50 8.87590779932542 1.7491607434261207 50 0 50 258.38177534453285 107.7803500614094 50 0 50 8.940401686924066 2.1109815927973212 50 0 50 300.0198315083997 125.75563959348275 50 0 50 9.004895574522708 2.4733763181758825 50 0 50 341.65788767226644 143.73093592968866 50 0 50 9.069389462121352 2.8361249416934267 50 0 50 383.29594383613335 161.706236800981 50 0 50 9.133883349719998 3.199107079463873 50 0 50 424.93399999999986 179.68154084629273 50 0 50 9.198377237318642 3.562251349112563
workcellfg rrtconnect-default-sc01.60 50 0 50 9.228498580000002 0.33883031809450787 50 0 50 7803.66 724.0676446074269 50 0 50 4.58814536094658 0.2693322707950296 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 9.228498580000002 0.33883031809450787 50 0 50 9.228498580000002 0.33883031809450787 50 0 50 23.912968722000006 1.5168958124869942 50 0 50 8.764463258094656 0.30937091440951614 50 0 50 38.597438864000004 2.942615611328821 50 0 50 8.300427936189314 0.2826994260158897 50 0 50 53.281909006 4.380507638932566 50 0 50 7.8363926142839775 0.25967632318219797 50 0 50 67.96637914799999 5.821559457917784 50 0 50 7.3723572923786325 0.24134797438080083 50 0 50 82.65084929000002 7.263890739680243 50 0 50 6.908321970473292 0.22884519050787278 50 0 50 97.33531943200002 8.706865661222055 50 0 50 6.444286648567949 0.22314932727667375 50 0 50 112.01978957399999 10.15020972274652 50 0 50 5.980251326662607 0.2247784417466631 50 0 50 126.70425971600001 11.593785059139373 50 0 50 5.516216004757261 0.23357931853797015 50 0 50 141.388729858 13.037514847083534 50 0 50 5.052180682851923 0.24879202717901866 50 0 50 156.0732 14.481352892148537 50 0 50 4.58814536094658 0.2693322707950296
